time,AlpineCamp,Baytyk,Belogorka,Bishkek,ChonArik,ChonKemin,ChonKurchak,9,Kegety,Kochkorka,Shabdan,Sosnovka
729941,0.000160834,0.000160834,0.000160834,0.000160834,0.000160834,3.47E-17,0.000160834,0.009247956,3.47E-17,3.47E-17,0.000390189,0.002808409
729951,0.028515682,0.028515682,0.028515682,0.028515682,0.028515682,0.03466687,0.028515682,0.019844444,0.03466687,0.03466687,0.032278627,0.017035083
729961,0.019887746,0.019887746,0.019887746,0.019887746,0.019887746,0.014578319,0.019887746,0.011770386,0.014578319,0.014578319,0.007335554,0.026177403
729972,0.018965567,0.018965567,0.018965567,0.018965567,0.018965567,0.015975387,0.018965567,0.03401592,0.015975387,0.015975387,0.013343514,0.024115587
729982,0.021074967,0.021074967,0.021074967,0.021074967,0.021074967,0.028310595,0.021074967,0.008532768,0.028310595,0.028310595,0.030323399,0.007317948
729992,0.004532379,0.004532379,0.004532379,0.004532379,0.004532379,0.007080504,0.004532379,0.017643207,0.007080504,0.007080504,0.014294719,0.006229701
730003,0.008260112,0.008260112,0.008260112,0.008260112,0.008260112,0.015020375,0.008260112,0.005311329,0.015020375,0.015020375,0.017677467,0.003148159
730013,0.006227798,0.006227798,0.006227798,0.006227798,0.006227798,0.008991478,0.006227798,0.00481598,0.008991478,0.008991478,0.011150842,0.006578968
730023,0.001195787,0.001195787,0.001195787,0.001195787,0.001195787,0.004018947,0.001195787,3.47E-17,0.004018947,0.004018947,0.00659705,0.002235022
730033,0.015683221,0.015683221,0.015683221,0.015683221,0.015683221,0.015215945,0.015683221,0.004189774,0.015215945,0.015215945,0.010867717,0.01468348
730043,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000530562,3.47E-17,3.47E-17,3.47E-17,3.47E-17
730053,0.00357594,0.00357594,0.00357594,0.00357594,0.00357594,0.00411126,0.00357594,0.004130294,0.00411126,0.00411126,0.007949388,0.004384393
730064,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17
730074,0.003024917,0.003024917,0.003024917,0.003024917,0.003024917,0.002896916,0.003024917,0.002401566,0.002896916,0.002896916,0.002578103,0.003579271
730084,0.002547173,0.002547173,0.002547173,0.002547173,0.002547173,0.002511009,0.002547173,0.002212182,0.002511009,0.002511009,0.002438206,0.001244322
730094,0.003948523,0.003948523,0.003948523,0.003948523,0.003948523,0.004638491,0.003948523,0.000315006,0.004638491,0.004638491,0.004996799,0.004246875
730104,0.004586625,0.004586625,0.004586625,0.004586625,0.004586625,0.006390535,0.004586625,0.003340399,0.006390535,0.006390535,0.007033396,0.002065623
730114,0.003501709,0.003501709,0.003501709,0.003501709,0.003501709,0.003044426,0.003501709,0.004004672,0.003044426,0.003044426,0.004684172,0.002469611
730125,0.000572436,0.000572436,0.000572436,0.000572436,0.000572436,0.000298828,0.000572436,0.000181771,0.000298828,0.000298828,3.47E-17,3.47E-17
730135,0.002289744,0.002289744,0.002289744,0.002289744,0.002289744,0.002162218,0.002289744,0.000433015,0.002162218,0.002162218,0.003019207,0.002166977
730145,0.000325951,0.000325951,0.000325951,0.000325951,0.000325951,0.001438465,0.000325951,0.000275036,0.001438465,0.001438465,0.001736817,3.82E-17
730156,0.005187611,0.005187611,0.005187611,0.005187611,0.005187611,0.004661332,0.005187611,0.00037639,0.004661332,0.004661332,0.002482459,0.004762686
730166,0.005535926,0.005535926,0.005535926,0.005535926,0.005535926,0.004239261,0.005535926,0.000542458,0.004239261,0.004239261,0.00284267,0.004915906
730176,0.007678159,0.007678159,0.007678159,0.007678159,0.007678159,0.008263919,0.007678159,0.000578146,0.008263919,0.008263919,0.00769862,0.005797638
730184,0.002537656,0.002537656,0.002537656,0.002537656,0.002537656,0.002460094,0.002537656,0.001337587,0.002460094,0.002460094,0.003504088,0.000941688
730194,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000848899,3.47E-17,0.003851927,0.000848899,0.000848899,0.001205779,3.47E-17
730204,0.009112342,0.009112342,0.009112342,0.009112342,0.009112342,0.007085262,0.009112342,0.003933772,0.007085262,0.007085262,0.010385691,0.011871264
730215,0.02128624,0.02128624,0.02128624,0.02128624,0.02128624,0.020289355,0.02128624,0.005913743,0.020289355,0.020289355,0.016047714,0.02143613
730225,0.01225146,0.01225146,0.01225146,0.01225146,0.01225146,0.017686984,0.01225146,0.006246356,0.017686984,0.017686984,0.019068349,0.016020116
730235,0.013597613,0.013597613,0.013597613,0.013597613,0.013597613,0.012868625,0.013597613,0.004738894,0.012868625,0.012868625,0.017242074,0.017324394
730245,0.005416014,0.005416014,0.005416014,0.005416014,0.005416014,0.007189471,0.005416014,0.017529957,0.007189471,0.007189471,0.012765844,0.007272743
730255,0.007972704,0.007972704,0.007972704,0.007972704,0.007972704,0.008991478,0.007972704,0.012765368,0.008991478,0.008991478,0.005298482,0.012879094
730265,0.016490246,0.016490246,0.016490246,0.016490246,0.016490246,0.014540252,0.016490246,0.016824762,0.014540252,0.014540252,0.015868798,0.01386789
730276,0.016859974,0.016859974,0.016859974,0.016859974,0.016859974,0.017848294,0.016859974,0.010987153,0.017848294,0.017848294,0.019164468,0.014583078
730286,0.018840897,0.018840897,0.018840897,0.018840897,0.018840897,0.025295195,0.018840897,0.021094952,0.025295195,0.025295195,0.030073107,0.023141066
730296,0.030322448,0.030322448,0.030322448,0.030322448,0.030322448,0.038883766,0.030322448,0.030410954,0.038883766,0.038883766,0.030524204,0.027075789
730306,0.033827012,0.033827012,0.033827012,0.033827012,0.033827012,0.034432756,0.033827012,0.023581694,0.034432756,0.034432756,0.046269284,0.040167108
730316,0.038049143,0.038049143,0.038049143,0.038049143,0.038049143,0.031186574,0.038049143,0.025517412,0.031186574,0.031186574,0.03108522,0.043825368
730326,0.029239435,0.029239435,0.029239435,0.029239435,0.029239435,0.026090324,0.029239435,0.008662197,0.026090324,0.026090324,0.027691527,0.02825968
730337,0.003293767,0.003293767,0.003293767,0.003293767,0.003293767,0.001528875,0.003293767,0.012342822,0.001528875,0.001528875,3.47E-17,0.003254272
730347,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.001201973,3.47E-17,0.01317697,0.001201973,0.001201973,0.004159796,3.47E-17
730357,0.016544967,0.016544967,0.016544967,0.016544967,0.016544967,0.012316175,0.016544967,0.0027042,0.012316175,0.012316175,0.010655492,0.022660467
730368,0.023104902,0.023104902,0.023104902,0.023104902,0.023104902,0.022075183,0.023104902,0.003225721,0.022075183,0.022075183,0.023831986,0.023652118
730378,0.010020245,0.010020245,0.010020245,0.010020245,0.010020245,0.013016612,0.010020245,0.003167193,0.013016612,0.013016612,0.015007527,0.00854514
730388,0.005062941,0.005062941,0.005062941,0.005062941,0.005062941,0.008187308,0.005062941,0.007484492,0.008187308,0.008187308,0.009743306,0.003220963
730398,0.003152918,0.003152918,0.003152918,0.003152918,0.003152918,0.00497491,0.003152918,0.008600338,0.00497491,0.00497491,0.007566813,0.000895531
730408,0.001907168,0.001907168,0.001907168,0.001907168,0.001907168,0.000832721,0.001907168,0.000594325,0.000832721,0.000832721,0.000275987,0.00556067
730418,0.010058788,0.010058788,0.010058788,0.010058788,0.010058788,0.012796298,0.010058788,0.00765294,0.012796298,0.012796298,0.01627469,0.015979193
730429,0.003470779,0.003470779,0.003470779,0.003470779,0.003470779,0.006535667,0.003470779,0.00126859,0.006535667,0.006535667,0.008224424,0.002805079
730439,0.005391747,0.005391747,0.005391747,0.005391747,0.005391747,0.005398884,0.005391747,0.003995155,0.005398884,0.005398884,0.004524765,0.004046546
730449,0.002285461,0.002285461,0.002285461,0.002285461,0.002285461,0.003660639,0.002285461,0.003857637,0.003660639,0.003660639,0.003658736,0.001267163
730459,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17
730469,0.003834797,0.003834797,0.003834797,0.003834797,0.003834797,0.003318986,0.003834797,0.00082368,0.003318986,0.003318986,0.002310681,0.002985898
730479,0.000193191,0.000193191,0.000193191,0.000193191,0.000193191,0.000303586,0.000193191,0.000588614,0.000303586,0.000303586,0.000641909,0.000436346
730490,0.003596401,0.003596401,0.003596401,0.003596401,0.003596401,0.004712722,0.003596401,0.001592162,0.004712722,0.004712722,0.003691093,0.002837436
730500,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.000660942,3.47E-17,3.47E-17,3.47E-17,3.47E-17
730510,0.002679457,0.002679457,0.002679457,0.002679457,0.002679457,0.001701129,0.002679457,0.000114678,0.001701129,0.001701129,0.000174633,0.002758922
730521,0.000163689,0.000163689,0.000163689,0.000163689,0.000163689,3.47E-17,0.000163689,0.000122291,3.47E-17,3.47E-17,3.47E-17,0.000187957
730531,0.00037068,0.00037068,0.00037068,0.00037068,0.00037068,0.000203184,0.00037068,0.000876498,0.000203184,0.000203184,0.000185578,0.000341177
730541,0.000357356,0.000357356,0.000357356,0.000357356,0.000357356,0.000471082,0.000357356,0.001200069,0.000471082,0.000471082,0.000640005,0.000341653
730550,0.001755375,0.001755375,0.001755375,0.001755375,0.001755375,0.002442012,0.001755375,0.000445862,0.002442012,0.002442012,0.001250032,0.000699961
730560,0.007343168,0.007343168,0.007343168,0.007343168,0.007343168,0.007964615,0.007343168,0.003357529,0.007964615,0.007964615,0.00683497,0.006039841
730570,0.003772462,0.003772462,0.003772462,0.003772462,0.003772462,0.002904529,0.003772462,0.004146472,0.002904529,0.002904529,0.002076091,0.001376606
730581,0.006065536,0.006065536,0.006065536,0.006065536,0.006065536,0.006070295,0.006065536,0.008200156,0.006070295,0.006070295,0.007583467,0.007917031
730591,0.016255181,0.016255181,0.016255181,0.016255181,0.016255181,0.017831164,0.016255181,0.012496042,0.017831164,0.017831164,0.021289095,0.022423974
730601,0.022425878,0.022425878,0.022425878,0.022425878,0.022425878,0.025862872,0.022425878,0.028346759,0.025862872,0.025862872,0.027647749,0.021427089
730611,0.035803652,0.035803652,0.035803652,0.035803652,0.035803652,0.045301425,0.035803652,0.013136047,0.045301425,0.045301425,0.043419952,0.033124671
730621,0.015121253,0.015121253,0.015121253,0.015121253,0.015121253,0.020966951,0.015121253,0.017564693,0.020966951,0.020966951,0.02705057,0.014343254
730631,0.023926678,0.023926678,0.023926678,0.023926678,0.023926678,0.025598781,0.023926678,0.030074535,0.025598781,0.025598781,0.022596229,0.020217503
730642,0.008595103,0.008595103,0.008595103,0.008595103,0.008595103,0.01179275,0.008595103,0.033046158,0.01179275,0.01179275,0.014741533,0.004672752
730652,0.031286024,0.031286024,0.031286024,0.031286024,0.031286024,0.031598176,0.031286024,0.026267337,0.031598176,0.031598176,0.027600165,0.019291994
730662,0.020979799,0.020979799,0.020979799,0.020979799,0.020979799,0.018418351,0.020979799,0.031893197,0.018418351,0.018418351,0.028048883,0.006262058
730672,0.019410002,0.019410002,0.019410002,0.019410002,0.019410002,0.014765325,0.019410002,0.032290999,0.014765325,0.014765325,0.023900031,0.008363845
730682,0.034805339,0.034805339,0.034805339,0.034805339,0.034805339,0.044725658,0.034805339,0.016085782,0.044725658,0.044725658,0.05150781,0.036707273
730692,0.027076741,0.027076741,0.027076741,0.027076741,0.027076741,0.01408297,0.027076741,0.012952849,0.01408297,0.01408297,0.016481681,0.03737678
730703,0.018512091,0.018512091,0.018512091,0.018512091,0.018512091,0.020020505,0.018512091,0.022140849,0.020020505,0.020020505,0.014834322,0.016569235
730713,0.008147814,0.008147814,0.008147814,0.008147814,0.008147814,0.019347191,0.008147814,0.011184151,0.019347191,0.019347191,0.039332484,0.007806636
730723,0.00275226,0.00275226,0.00275226,0.00275226,0.00275226,0.006777869,0.00275226,0.027097678,0.006777869,0.006777869,0.015768872,3.82E-17
730734,0.009068565,0.009068565,0.009068565,0.009068565,0.009068565,0.020095688,0.009068565,0.032486569,0.020095688,0.020095688,0.031897003,0.005041528
730744,0.006040793,0.006040793,0.006040793,0.006040793,0.006040793,0.009277934,0.006040793,0.007042912,0.009277934,0.009277934,0.012380889,0.005392698
730754,0.014769607,0.014769607,0.014769607,0.014769607,0.014769607,0.013391574,0.014769607,0.007563958,0.013391574,0.013391574,0.016591124,0.017736472
730764,0.013574296,0.013574296,0.013574296,0.013574296,0.013574296,0.012299996,0.013574296,0.007178527,0.012299996,0.012299996,0.012413246,0.010531774
730774,0.016413636,0.016413636,0.016413636,0.016413636,0.016413636,0.01977402,0.016413636,0.005686768,0.01977402,0.01977402,0.018096207,0.014925683
730784,0.001641173,0.001641173,0.001641173,0.001641173,0.001641173,0.003033482,0.001641173,0.005090064,0.003033482,0.003033482,0.004640395,0.000948826
730795,0.002098932,0.002098932,0.002098932,0.002098932,0.002098932,0.003242852,0.002098932,0.003877147,0.003242852,0.003242852,0.005246615,0.002361595
730805,0.00179487,0.00179487,0.00179487,0.00179487,0.00179487,0.001440844,0.00179487,0.001060172,0.001440844,0.001440844,0.001816758,0.003495047
730815,0.000219838,0.000219838,0.000219838,0.000219838,0.000219838,0.000227452,0.000219838,0.000333564,0.000227452,0.000227452,0.000247913,0.000230307
730825,0.001691612,0.001691612,0.001691612,0.001691612,0.001691612,0.001994723,0.001691612,0.001137258,0.001994723,0.001994723,0.001811524,0.001534109
730835,0.00202708,0.00202708,0.00202708,0.00202708,0.00202708,0.002146516,0.00202708,0.001350435,0.002146516,0.002146516,0.002519099,0.003628282
730845,0.00153744,0.00153744,0.00153744,0.00153744,0.00153744,0.001591686,0.00153744,3.82E-17,0.001591686,0.001591686,0.002124627,0.002708483
730856,0.000506294,0.000506294,0.000506294,0.000506294,0.000506294,0.000406843,0.000506294,0.00071614,0.000406843,0.000406843,0.000935502,0.00065666
730866,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.001621188,3.47E-17,3.47E-17,3.47E-17,0.000210797
730876,0.000144655,0.000144655,0.000144655,0.000144655,0.000144655,0.000502963,0.000144655,0.000392092,0.000502963,0.000502963,0.000565298,3.82E-17
730887,0.003364667,0.003364667,0.003364667,0.003364667,0.003364667,0.001847212,0.003364667,0.001178181,0.001847212,0.001847212,0.002607605,0.004556171
730897,0.001666869,0.001666869,0.001666869,0.001666869,0.001666869,0.003196219,0.001666869,0.000393044,0.003196219,0.003196219,0.003446035,0.00110966
730907,0.009087598,0.009087598,0.009087598,0.009087598,0.009087598,0.010402345,0.009087598,0.000800363,0.010402345,0.010402345,0.006578492,0.009782801
730915,0.001411818,0.001411818,0.001411818,0.001411818,0.001411818,0.001270494,0.001411818,3.47E-17,0.001270494,0.001270494,0.001438941,0.00146083
730925,0.002177445,0.002177445,0.002177445,0.002177445,0.002177445,0.000613358,0.002177445,0.003579271,0.000613358,0.000613358,0.000938357,0.00428399
730935,0.002787948,0.002787948,0.002787948,0.002787948,0.002787948,0.004968724,0.002787948,3.82E-17,0.004968724,0.004968724,0.007815677,0.002861704
730946,0.002158412,0.002158412,0.002158412,0.002158412,0.002158412,0.001569797,0.002158412,0.004647532,0.001569797,0.001569797,0.002658044,0.002614742
730956,0.019665052,0.019665052,0.019665052,0.019665052,0.019665052,0.016551629,0.019665052,0.00565441,0.016551629,0.016551629,0.017133582,0.018940348
730966,0.008934853,0.008934853,0.008934853,0.008934853,0.008934853,0.014405589,0.008934853,0.013862656,0.014405589,0.014405589,0.018634382,0.008613185
730976,0.036321366,0.036321366,0.036321366,0.036321366,0.036321366,0.039408618,0.036321366,0.019875374,0.039408618,0.039408618,0.027322275,0.018724792
730986,0.032247698,0.032247698,0.032247698,0.032247698,0.032247698,0.029176148,0.032247698,0.022187958,0.029176148,0.029176148,0.034846261,0.022958343
730996,0.010582213,0.010582213,0.010582213,0.010582213,0.010582213,0.011790847,0.010582213,0.026797423,0.011790847,0.011790847,0.016380803,0.009446858
731007,0.027063893,0.027063893,0.027063893,0.027063893,0.027063893,0.031343125,0.027063893,0.021601722,0.031343125,0.031343125,0.022629062,0.011145132
731017,0.005666306,0.005666306,0.005666306,0.005666306,0.005666306,0.012009258,0.005666306,0.020312195,0.012009258,0.012009258,0.017082667,0.005386512
731027,0.005258035,0.005258035,0.005258035,0.005258035,0.005258035,0.002085132,0.005258035,0.023506511,0.002085132,0.002085132,0.004264005,0.005914695
731037,0.002719903,0.002719903,0.002719903,0.002719903,0.002719903,0.011327378,0.002719903,0.023171044,0.011327378,0.011327378,0.019296752,0.001557425
731047,0.02094078,0.02094078,0.02094078,0.02094078,0.02094078,0.023461306,0.02094078,0.009158974,0.023461306,0.023461306,0.02208708,0.032260069
731057,0.027023923,0.027023923,0.027023923,0.027023923,0.027023923,0.027331316,0.027023923,0.023944284,0.027331316,0.027331316,0.022541031,0.024222175
731068,0.016851884,0.016851884,0.016851884,0.016851884,0.016851884,0.018080028,0.016851884,0.01452455,0.018080028,0.018080028,0.012670676,0.011915517
731078,0.039136914,0.039136914,0.039136914,0.039136914,0.039136914,0.042477312,0.039136914,0.01684665,0.042477312,0.042477312,0.040197562,0.026052733
731088,0.027224251,0.027224251,0.027224251,0.027224251,0.027224251,0.026974911,0.027224251,0.014164814,0.026974911,0.026974911,0.03372994,0.021098283
731099,0.016298958,0.016298958,0.016298958,0.016298958,0.016298958,0.032192976,0.016298958,0.023775361,0.032192976,0.032192976,0.034463686,0.012995199
731109,0.010176797,0.010176797,0.010176797,0.010176797,0.010176797,0.012083013,0.010176797,0.008318164,0.012083013,0.012083013,0.012214345,0.007875157
731119,0.007999827,0.007999827,0.007999827,0.007999827,0.007999827,0.01530921,0.007999827,0.002185059,0.01530921,0.01530921,0.014884285,0.004206428
731129,0.015586625,0.015586625,0.015586625,0.015586625,0.015586625,0.015799802,0.015586625,0.008136869,0.015799802,0.015799802,0.011852706,0.011890773
731139,0.014162911,0.014162911,0.014162911,0.014162911,0.014162911,0.013142709,0.014162911,0.0056625,0.013142709,0.013142709,0.013141282,0.011429684
731149,0.017294416,0.017294416,0.017294416,0.017294416,0.017294416,0.019315786,0.017294416,0.010803954,0.019315786,0.019315786,0.02360501,0.016199983
731160,0.006839253,0.006839253,0.006839253,0.006839253,0.006839253,0.006611325,0.006839253,3.47E-17,0.006611325,0.006611325,0.005284207,0.008647922
731170,0.004081758,0.004081758,0.004081758,0.004081758,0.004081758,0.00297305,0.004081758,0.000798936,0.00297305,0.00297305,0.00459519,0.009084743
731180,0.004036553,0.004036553,0.004036553,0.004036553,0.004036553,0.004694165,0.004036553,0.001588355,0.004694165,0.004694165,0.005079119,0.001443699
731190,0.004842627,0.004842627,0.004842627,0.004842627,0.004842627,0.00636484,0.004842627,0.004469092,0.00636484,0.00636484,0.007947961,0.007055284
731200,0.003525977,0.003525977,0.003525977,0.003525977,0.003525977,0.003127698,0.003525977,3.47E-17,0.003127698,0.003127698,0.003137691,0.003272354
731210,0.005908033,0.005908033,0.005908033,0.005908033,0.005908033,0.004699399,0.005908033,0.001187697,0.004699399,0.004699399,0.004271618,0.00564299
731221,0.00571389,0.00571389,0.00571389,0.00571389,0.00571389,0.00585807,0.00571389,0.000674266,0.00585807,0.00585807,0.004554268,0.005857118
731231,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.001664965,3.47E-17,0.000728512,0.001664965,0.001664965,0.004736039,0.000162737
731241,0.005288489,0.005288489,0.005288489,0.005288489,0.005288489,0.005064844,0.005288489,0.000167972,0.005064844,0.005064844,0.004586149,0.005127655
731252,0.00336086,0.00336086,0.00336086,0.00336086,0.00336086,0.00342605,0.00336086,0.00182342,0.00342605,0.00342605,0.004229269,0.001783449
731262,0.005396505,0.005396505,0.005396505,0.005396505,0.005396505,0.00515002,0.005396505,0.0019676,0.00515002,0.00515002,0.005645845,0.004151707
731272,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.000556733,2.78E-17,0.000199377,0.000556733,0.000556733,0.000631916,0.001414197
731280,0.000633819,0.000633819,0.000633819,0.000633819,0.000633819,0.00133378,0.000633819,9.99E-05,0.00133378,0.00133378,0.001592162,0.000453476
731290,0.007428343,0.007428343,0.007428343,0.007428343,0.007428343,0.008249643,0.007428343,0.003371329,0.008249643,0.008249643,0.007608211,0.00481027
731300,0.019632695,0.019632695,0.019632695,0.019632695,0.019632695,0.023029719,0.019632695,0.01569702,0.023029719,0.023029719,0.021419,0.025382749
731311,0.011925986,0.011925986,0.011925986,0.011925986,0.011925986,0.011499157,0.011925986,0.002980188,0.011499157,0.011499157,0.009449713,0.012660207
731321,0.017968682,0.017968682,0.017968682,0.017968682,0.017968682,0.021264827,0.017968682,0.008039798,0.021264827,0.021264827,0.021681188,0.015423412
731331,0.012461782,0.012461782,0.012461782,0.012461782,0.012461782,0.023540772,0.012461782,0.019269629,0.023540772,0.023540772,0.022761345,0.011598607
731341,0.033157504,0.033157504,0.033157504,0.033157504,0.033157504,0.039304885,0.033157504,0.015839296,0.039304885,0.039304885,0.040468315,0.033625255
731351,0.017680322,0.017680322,0.017680322,0.017680322,0.017680322,0.022651426,0.017680322,0.021921963,0.022651426,0.022651426,0.023728729,0.013314963
731361,0.024111304,0.024111304,0.024111304,0.024111304,0.024111304,0.030855389,0.024111304,0.027271835,0.030855389,0.030855389,0.050643684,0.0204283
731372,0.059319204,0.059319204,0.059319204,0.059319204,0.059319204,0.058364669,0.059319204,0.018129992,0.058364669,0.058364669,0.057792709,0.04551936
731382,0.020847516,0.020847516,0.020847516,0.020847516,0.020847516,0.024723711,0.020847516,0.008284856,0.024723711,0.024723711,0.027537354,0.011501536
731392,0.046574298,0.046574298,0.046574298,0.046574298,0.046574298,0.057071811,0.046574298,0.009490159,0.057071811,0.057071811,0.053459231,0.025172428
731402,0.021293854,0.021293854,0.021293854,0.021293854,0.021293854,0.025062033,0.021293854,0.021542718,0.025062033,0.025062033,0.023786305,0.021735909
731412,0.010523684,0.010523684,0.010523684,0.010523684,0.010523684,0.013266428,0.010523684,0.024511486,0.013266428,0.013266428,0.015345374,0.002559545
731422,0.004143617,0.004143617,0.004143617,0.004143617,0.004143617,0.004644677,0.004143617,0.017214951,0.004644677,0.004644677,0.007022927,0.002577151
731433,0.021723538,0.021723538,0.021723538,0.021723538,0.021723538,0.022390666,0.021723538,0.0246471,0.022390666,0.022390666,0.024629018,0.011540555
731443,0.020833716,0.020833716,0.020833716,0.020833716,0.020833716,0.023988062,0.020833716,0.011650474,0.023988062,0.023988062,0.024259766,0.014640655
731453,0.004364407,0.004364407,0.004364407,0.004364407,0.004364407,0.012322836,0.004364407,0.003410347,0.012322836,0.012322836,0.013877883,3.82E-17
731464,0.012976641,0.012976641,0.012976641,0.012976641,0.012976641,0.011184151,0.012976641,0.013572393,0.011184151,0.011184151,0.008504218,0.011327378
731474,0.003909504,0.003909504,0.003909504,0.003909504,0.003909504,0.008359087,0.003909504,0.013954969,0.008359087,0.008359087,0.010829174,0.006713631
731484,3.47E-17,3.47E-17,3.47E-17,3.47E-17,3.47E-17,0.004379634,3.47E-17,3.47E-17,0.004379634,0.004379634,0.011103734,3.47E-17
731494,0.005968941,0.005968941,0.005968941,0.005968941,0.005968941,0.013481983,0.005968941,0.005241381,0.013481983,0.013481983,0.014237618,3.47E-17
731504,0.005617771,0.005617771,0.005617771,0.005617771,0.005617771,0.010355237,0.005617771,0.012273349,0.010355237,0.010355237,0.01522689,0.005544491
731514,0.014640179,0.014640179,0.014640179,0.014640179,0.014640179,0.01151248,0.014640179,0.001022105,0.01151248,0.01151248,0.009299823,0.016589696
731525,0.008573691,0.008573691,0.008573691,0.008573691,0.008573691,0.007958905,0.008573691,3.47E-17,0.007958905,0.007958905,0.008127352,0.005548774
731535,0.004309686,0.004309686,0.004309686,0.004309686,0.004309686,0.002675174,0.004309686,0.002393001,0.002675174,0.002675174,0.005158109,0.002598564
731545,0.002190293,0.002190293,0.002190293,0.002190293,0.002190293,0.003954709,0.002190293,0.000187957,0.003954709,0.003954709,0.008251547,0.001736817
731555,0.001364234,0.001364234,0.001364234,0.001364234,0.001364234,0.001744906,0.001364234,0.000323096,0.001744906,0.001744906,0.001918588,0.001425142
731565,0.001888134,0.001888134,0.001888134,0.001888134,0.001888134,0.004926375,0.001888134,0.004461955,0.004926375,0.004926375,0.006992473,0.000401609
731575,0.001404205,0.001404205,0.001404205,0.001404205,0.001404205,0.002359216,0.001404205,0.001370896,0.002359216,0.002359216,0.00197331,0.002135095
731586,0.005676299,0.005676299,0.005676299,0.005676299,0.005676299,0.004598997,0.005676299,3.47E-17,0.004598997,0.004598997,0.002310681,0.005885669
731596,0.006004153,0.006004153,0.006004153,0.006004153,0.006004153,0.006168794,0.006004153,0.001517931,0.006168794,0.006168794,0.008375265,0.00233019
731606,0.004590907,0.004590907,0.004590907,0.004590907,0.004590907,0.004647056,0.004590907,0.001098239,0.004647056,0.004647056,0.003636847,0.005518796
731617,0.001901934,0.001901934,0.001901934,0.001901934,0.001901934,0.002049444,0.001901934,0.000575291,0.002049444,0.002049444,0.002324004,0.00168162
731627,0.003576416,0.003576416,0.003576416,0.003576416,0.003576416,0.004062249,0.003576416,0.001640222,0.004062249,0.004062249,0.005561622,0.001752996
731637,0.002805079,0.002805079,0.002805079,0.002805079,0.002805079,0.00435489,0.002805079,0.003423195,0.00435489,0.00435489,0.00660276,0.001612623
731645,0.000652377,0.000652377,0.000652377,0.000652377,0.000652377,0.000636674,0.000652377,0.000814163,0.000636674,0.000636674,0.000551499,0.000363542
731655,0.00415361,0.00415361,0.00415361,0.00415361,0.00415361,0.003797206,0.00415361,0.003425099,0.003797206,0.003797206,0.003881905,0.004565212
731665,0.019241079,0.019241079,0.019241079,0.019241079,0.019241079,0.014385128,0.019241079,0.006818792,0.014385128,0.014385128,0.015756976,0.022896484
731676,0.012337587,0.012337587,0.012337587,0.012337587,0.012337587,0.010976684,0.012337587,0.016391271,0.010976684,0.010976684,0.008364321,0.013557642
731686,0.00373154,0.00373154,0.00373154,0.00373154,0.00373154,0.003276161,0.00373154,0.00600225,0.003276161,0.003276161,0.003670632,0.001920491
731696,0.014452698,0.014452698,0.014452698,0.014452698,0.014452698,0.018245621,0.014452698,0.005975603,0.018245621,0.018245621,0.02029792,0.01433231
731706,0.007932258,0.007932258,0.007932258,0.007932258,0.007932258,0.004534758,0.007932258,0.00520141,0.004534758,0.004534758,0.00551261,0.006221612
731716,0.018851365,0.018851365,0.018851365,0.018851365,0.018851365,0.014361812,0.018851365,0.009316953,0.014361812,0.014361812,0.012834841,0.027358438
731726,0.025024918,0.025024918,0.025024918,0.025024918,0.025024918,0.019774971,0.025024918,0.025921401,0.019774971,0.019774971,0.026817408,0.037929231
731737,0.015084138,0.015084138,0.015084138,0.015084138,0.015084138,0.01893892,0.015084138,0.021896743,0.01893892,0.01893892,0.013346369,0.019033612
731747,0.02372397,0.02372397,0.02372397,0.02372397,0.02372397,0.026430074,0.02372397,0.028607043,0.026430074,0.026430074,0.021450405,0.016744345
731757,0.02298499,0.02298499,0.02298499,0.02298499,0.02298499,0.021734958,0.02298499,0.01464351,0.021734958,0.021734958,0.026001342,0.023824848
731767,0.050704116,0.050704116,0.050704116,0.050704116,0.050704116,0.060547824,0.050704116,0.012337112,0.060547824,0.060547824,0.055748974,0.040322708
731777,0.03397928,0.03397928,0.03397928,0.03397928,0.03397928,0.037725571,0.03397928,0.019203487,0.037725571,0.037725571,0.030245362,0.029169487
731787,0.012311416,0.012311416,0.012311416,0.012311416,0.012311416,0.011405416,0.012311416,0.025350392,0.011405416,0.011405416,0.01080443,0.00803837
731798,0.032046417,0.032046417,0.032046417,0.032046417,0.032046417,0.028565645,0.032046417,0.018275599,0.028565645,0.028565645,0.027184281,0.020513
